Row149;ambientes de redes de ti;apresentacao da ferramenta de logs denominada graylog para auxilio nas atividades de manutencao de circuitos wan 
Row150;aquisicoes e contratacoes;ao final da acao educacional o aluno estara apto a atuar e aplicar o conhecimento basico obtido de acordo com a funcao gerencial sobre o tema aquisicoes e contratos de despesa e contratos de receita 
Row151;gestao empresarial;apresentar utilizando casos de uso os conceitos e facilidades da ferramenta archer associadas com os temas governanca riscos e conformidade
Row152;gestao de pessoas;debater as principais mudancas propostas pela lei 
Row153;governanca de ti;entender efetivamente o que e e o que nao e arquitetura corporativa seus fundamentos e objetivos perceber a necessidade de ter uma governanca da arquitetura corporativa entender e tirar duvidas sobre o framework zachman exercitar o framework togaf seus conceitos estrutura e aplicacao o que fazer para implementar na empresa processos para construcao e manutencao da arquitetura corporativa utilizando togaf o que fazer para implementar na sua empresa processos para construcao e manutencao da arquitetura corporativa utilizando togaf identificar como a implantacao destes conceitos na sua organizacao podem contribuir para o atingimento dos objetivos organizacionais realizar as provas de certificacao togaf niveis e 
Row154;desenvolvimento de solucoes;apresentar os conceitos do desenvolvimento de aplicacoes web com foco na tecnologia java de modo a permitir aos desenvolvedores um melhor rendimento nos cursos de java modalidade ead a serem realizados no departamento 
Row155;gestao de pessoas;palestra motivacional mostrando as consequencias de como algumas de nossas acoes influenciam no nosso futuro e na sociedade objetiva desenvolver a percepcao das acoes na busca de uma melhor qualidade de vida 
Row156;gestao de pessoas;informar e sensibilizar empregados sobre a importancia da prevencao e diagnostico precoce do cancer de prostata ajudar a quebrar mitos e paradigmas que envolvem a doenca aumentando o entendimento acerca do tema contribuir para uma mudanca de postura dos homens em relacao a sua saude e a necessidade de realizar visitas regulares ao medico 
Row157;aquisicoes e contratacoes;o curso tem por objetivo capacitar os servidores para operarem as contratacoes de servicos para a realizacao de tarefas executadas sob o regime de execucao indireta a luz dos novos procedimentos instituidos pela instrucao normativa da secretaria de gestao do ministerio do planejamento desenvolvimento e gestao in seges mpdg no publicada no diario oficial da uniao dou de de maio de 
Row158;responsabilidade social;apresentar conhecimentos a respeito das novas geracoes na economia 
Row159;aquisicoes e contratacoes;com o intuito de aprimorar a governanca das contratacoes publicas recentemente a secretaria de gestao do ministerio do planejamento publicou a nova instrucao normativa no que dispoe sobre as regras e diretrizes do procedimento de contratacao de servicos sob o regime de execucao indireta no ambito da administracao publica federal 
Row160;desenvolvimento de solucoes;repassar os treinamentos realizados por um consultor da microsoft para toda a equipe 
Row161;transparencia e etica;promover esclarecimento e debate a respeito do assedio moral nas empresas a partir da perspectiva emocional psicologica palestra realizada pela fundacentro 
Row162;transparencia e etica;aprender a relacao entre politica e imagem 
Row163;gestao de pessoas;informar as alteracoes das regras trabalhistas e o impacto nas irregularidades disciplinares 
Row164;gestao de pessoas;promover o aprimoramento tecnico profissional dos empregados advogados participantes
Row165;transparencia e etica;explicar o que e e o que nao e assedio moral 
Row166;transparencia e etica;levar o participante a compreender o que e quais sao os tipos e qual a natureza juridica do assedio moral de modo que seja capaz reconhecer atitudes que possam configurar esse comportamento tao nocivo a qualidade de vida no trabalho 
Row167;responsabilidade social;ao final do curso espera se que o participante seja capaz de explicar a importancia do bom atendimento ao cidadao pelos servidorespublicos a partir da apreensao de conceitos relacionados ao servico publico e ao atendimento identificar as competencias essenciais necessarias ao servidor para oferecer atendimento e tratamento de qualidade ao cidadao considerar os principios eticos e legais do servico publico em sua pratica no atendimento ao cidadao de modo a contribuir para a construcao de uma boa imagem do servico publico antes de alcancar os objetivos gerais habilidades anteriores precisam ser aprendidas por esse motivo os objetivos especificos a serem atingidos ao longo do curso sao apresentados no inicio de cada modulo sendo assim o aluno sabera identificar o que devera ser capaz de fazer ao concluir cada etapa do curso 
Row168;responsabilidade social;como curso espera se que ao final voce esteja apto a aplicar os conhecimentos em atendimento ao publico utilizar padroes definidos para este atendimento como ferramenta de consulta espera se que o conteudo seja um suporte efetivo para o usuario no seu dia a dia 
Row169;responsabilidade social;o objetivo deste curso e apresentar nocoes de atendimento suas diferentes formas e tecnicas e como realiza lo de acordo com a situacao e o cliente 
Row170;gestao integrada de servicos;capacitar o publico alvo para o atendimento ao servico porto sem papel sistema responsavel pelo controle dos processos de atracacao operacao e desatracacao no portos do brasil ao final do curso o aluno devera ter compreendido como melhor atender as demandas dos usuarios do servico bem como o devido encaminhamento quando nao se tratar de responsabilidade do serpro de modo a agilizar e aumentar os niveis de satisfacao do atendimento 
Row171;gestao de negocios e clientes;capacitar os empregados que lidam com clientes em conhecimentos e tecnicas de atendimento comercializacao e negociacao
Row172;gestao integrada de servicos;capacitar a nova empresa terceirizada da css sobre o atendimento de o nivel com interacao na ferramenta de workflow para registros dos acionamentos dos usuarios 
Row173;gestao integrada de servicos;treinar os atendentes da supgp sobre como realizar atendimento de solicitacao de servico em o nivel utilizando a ferramenta govi incluindo atendimento via chat 
Row174;gestao integrada de servicos;capacitar os tecnicos de atendimento em o nivel para o desempenho das atividades de monitoracao e correcao a incidentes dos ativos de rede da solucao de conectividade da receita federal do brasil assim diminuindo o tempo de atendimento ao cliente e cumprindo o ans 
Row175;gestao integrada de servicos;capacitar o publico alvo no servico novo infoseg que disponibiliza dados de seguranca publica justica e fiscalizacao por meio da internet utilizando um indice nacional que possibilita acessar dados basicos de individuos armas de fogo veiculos condutores cpf e cnpj 
Row176;gestao integrada de servicos;capacitar o publico alvo no servico sisdepen sistema de informacoes do departamento penitenciario nacional depen mj 
Row177;gestao de pessoas;apresentar aos empregados os conceitos das competencias especificas atuacao sistemica atuacao estrategica e flexibilidade 
Row178;gestao contabil;capacitar empregados sobre as praticas contabeis adotadas no brasil aplicaveis as empresas de grande porte 
Row179;gestao integrada de servicos;capacitar o publico alvo na extensao do servico infoseg denominada infoseg mobile 
Row180;ambientes de redes de ti;subsidiar os empregados da opcta a desempenhar seus papeis com excelencia atualizando os dos novos processos da empresa bem como provendo a eles o conhecimento da infraestrutura que lhes servira de ferramenta ao final do curso o aluno devera ter recursos e subsidios para facilitar as boas praticas dos processos do govi bem como todo material necessario e referencias para a execucao com excelencia de suas atividades diarias 
Row181;transparencia e etica;ao final deste curso espera se que os tenham aprendido por meio de licoes com exemplos praticos do dia a dia a portar se e agir em nome do serpro e no fortalecimento da imagem da empresa em conformidade com os principios e regras de conduta e integridade estabelecidas no codigo de etica conduta e integridade do serpro 
Row182;seguranca da informacao;apresentar os objetivos e beneficios de um sistema de gestao de seguranca da informacao normas de seguranca da informacao e auditorias se segunda e terceiras partes 
