Número Licitação,Objeto
32019,"Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços de vigilância desarmada, a ser prestado de forma contínua e ininterrupta, que compreenderá o fornecimento de mão de obra, EPIs, ferramentas e equipamentos necessários, conforme especificações constantes neste Termo de Referência, pelo período de 12 (doze) meses."
32019,"Contratação de serviço técnico especializado para prestação de consultoria em gestão da inovação na Embrapa Meio Norte, cujo resultado é apresentar e apoiar a implementação de plano de ação para a Embrapa Meio Norte, identificando mercados para inserção e novas abordagens para os ativos existentes no portfólio da Unidade (Gestec) e os planejados para entrega nos projetos de P,D&I e TT (Ideare)."
32019,"Pregão Eletrônico -  Aquisição de Chá, Café e Açúcar para o IFAL - Campus Marechal Deodoro, demais Campi e Reitoria."
32019,Contratação de serviço para Recuperação de coberta e forro de parte do bloco administrativo/ensino do Campus Palmeira dos Índios - IFAL.
32019,Pregão Eletrônico -  Aquisição de materiais para o Laboratório de Construção Civil e Solos.
32019,"Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços de laboratório especializado em serviços de análises ambientais, devidamente licenciado, para prestação de serviços de coletas de amostras e análises físico-químicas em 03 matrizes de amostras: efluentes não domésticos, água potável e resíduos sólidos, visando caracterizá-los quanto aos seus potenciais danos ao meio ambiente e à saúde pública, para atendimento às legislações pertinent"
32019,"Pregão Eletrônico -  Pregão Eletrônico SISRP - Aquisição de água mineral engarrafada e garrafões para atender às demandas da UFRN pelo período de 12 (doze) meses, com entrega nos municípios de Natal, Macaíba, Santa Cruz, Currais Novos e Caicó."
32019,"Pregão Eletrônico -  Aquisição de material de expediente, como agendas, canetas, elementos filtrantes, lâmpadas e outros, conforme exigências e especificações contidas em Edital e seus anexos."
32019,"Pregão Eletrônico -  Contratação de empresa para prestação de serviços de conservação, asseio e limpeza para o campus Apodi/IFRN."
32019,"Contratação de empresa especializada para o fornecimento do serviço de recarga de extintores de incêndio, visando atender às necessidades do INSTITUTO FEDERAL DA PARAÍBA - Campus Patos."
32019,"Contratação de empresa, para prestação dos serviços de instalação da plataforma nº116436/36."
32019,"Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada para a prestação de serviços terceirizados e continuados de limpeza e conservação, com fornecimento de mão de obra, materiais, equipamentos e insumos necessários ao atendimento das necessidades do Instituto Federal de Educação, Ciência e Tecnologia do Ceará   campus de Quixadá, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos."
32019,Contratação de Serviços de Certificação Digital para o IFPR Campus Londrina
32019,Pregão Eletrônico -  Aquisição de assadeira retangular e outros itens para o Refeitório Estudantil do campus Quissamã.
32019,Contratação de prestação de serviço de publicidade legal impressa e / ou eletrônica para divulgação de ediatis e avisos de licitações e chamadas públicas do setor de Compras do Campus Ilhéus.
32019,Aquisição do software COMSOL Multiphysics®.
32019,"Pregão Eletrônico -  Aquisição de MATERIAIS DE EXPEDIENTE, ARMARINHO, DESCARTÁVEIS E SUPORTES EM GERAL, visando atender as necessidades do Hospital Universitário Prof. Alberto Antunes da Universidade Federal de Alagoas/EBSERH."
32019,"Contratação de materiais de consumo e permanente para o laboratório de circuitos elétricos, vinculado ao curso técnico integrado em Energia Renovável do IFPB - Campus Esperança."
32019,"Contratação por Inexigibilidade de Licitação da empresa IOC Capacitação Ltda (CNPJ: 10.825.457/0001-99) para prestação de serviço de treinamento de 01 (uma) servidora da Superintendência Estadual do Ministério da Saúde no Goiás, a ser viabilizado mediante a participação da mesma no curso: 'Como Elaborar e Analisar a Planilha de Custos e Formação de Preços em Contratos de Serviços e Contínuos de Acordo com a IN 05/2017 Atualizado pela IN 07/18.'"
32019,Pregão Eletrônico -  Contratação de empresa para realização de manutenção preventiva e corretiva em equipamentos de laboratórios conforme exigências no Edital e anexos.
32019,Aquisição de Microscópio e módulo XYZ básico para LX
32019,"Pregão Eletrônico -  Contratação de empresa especializada em fornecimento de gás liquefeito de petróleo (GLP) envazado em botijões de 13Kg e 45Kg mediante sistema de troca, para serem entregues nas Residências Oficiais do Governo do Estado do Pará."
32019,"Contratação de empresa especializada para efetuar melhorias no acesso ao imóvel localizado à Rua Amador Bueno, nº 237, em Ribeirão Preto/SP, consistente na instalação de portão basculante painel fechado, sob medida, com motor, bem como, instalação de trinco  interno e dois porta-cadeados externos para porta de entrada pré-existente."
32019,"Pregão Eletrônico -  Contratação de empresa de serviços de instalação e manutenção de dispositivos de vigilância eletrônica nas unidades administradas pela Gerência Executiva do INSS em São Bernardo do Campo/SP; conforme condições, quantidades e  exigências estabelecidas neste Edital e seus Anexos."
32019,"Pregão Eletrônico -  Prestação de serviços técnicos de análise de potabilidade da água dos reservatórios dos portos do Rio de Janeiro, Itaguaí, Angra dos Reis e demais dependências da CDRJ, conforme Termo de Referência."
32019,"Curso de Gestão Tributária de Contratos e Convênios, a ser realizado em Campo Grande/MS por meio da Empresa OPEN TREINAMENTOS EMPRESARIAIS E EDITORA LTDA-EPP   CNPJ 09.094.300/0001-51, Rua Edistio Pondé, 353, Edf. Empresarial Tancredo Neves, CJ. 909/910   Bairro: Stiep, CEP: 41770-395, Salvador/BA."
32019,"Contratação de empresa especializada em reparos e conserto no sistema de circulação de gás do refrigerador modelo PRN39/Brastemp, pat. 05210569."
32019,"Pregão Eletrônico -  Contratação de empresa especializada para a execução dos serviços de manutenção das OAEs localizadas na malha de rodovias federais sob circunscrição da Superintendência Regional do DNIT em Alagoas, divididas em 02 lotes, localizada nas rodovias BR-101/AL, BR-104/AL, BR-110/AL, BR-316/AL, BR-416/AL, BR-423/AL e BR-424/AL, no âmbito do PROARTE."
32019,Papel A4
32019,"Serviços de manutenção corretiva de 18 (dezoito) centrais, sendo: 07   12.000 BTU`s, 01   36.000 BTU`S, 04   18.000 BTU,s, 06   24.000 BTU`s, bem como remoção e instalação das centrais de ar dos escritórios do extintor Terra Legal e MDA, conforme discriminação no processo SEI."
32019,Aquisição de um reprodutor equino (garanhão)
32019,"Pregão Eletrônico -  Registro de preços para eventual contratação de empresa para prestação de serviços de manutenção corretiva de empilhadeiras, baterias e seus respectivos carregadores, a fim de atender ao Centro de Munição da Marinha no Rio de janeiro e órgãos participantes, na execução das suas principais atividades: recebimento, armazenagem e distribuição."
32019,"Pregão Eletrônico -  O objeto da presente licitação é  aquisição de materiais de cozinha para a Capitania dos Portos de Santa Catarina, conforme condições e exigências estabelecidas neste Edital e seus anexos."
32019,"Pregão Eletrônico -  Registro de preços para eventual contratação de serviços de locação de ônibus de 46 lugares, micro-ônibus e vans, incluído motorista."
32019,"Pregão Eletrônico -  Registro de preços para eventual aquisição de mobiliário (mesas de trabalho, armários, estantes, gaveteiros, poltronas, cadeiras e sofás), do tipo MENOR PREÇO POR LOTE, para atender às necessidades do Centro de Intendência da Marinha em Natal (CeIMNa) e das Organizações Militares subordinadas ao Comando do 3º Distrito Naval situadas em Natal/RN e região metropolitana."
32019,"Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para aquisição de material de pintura, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos."
32019,"Pregão Eletrônico -  Registro de preços para eventual prestação de serviços não continuados de contratação de empresa especializada em serviços de lavanderia, visando atender às necessidades do 16  Batalhão de Infantaria Motorizado"
32019,Pregão Eletrônico -  Eventual contratação de empresa especializada em serviços de tratamento de água para consumo humano conforme especificações constantes no termo de referência.
32019,Pregão Eletrônico -  Contratação de serviços continuados de Agente Administrativo e Recepcionista para o CMSM
32019,"Pregão Eletrônico -  Serviço de dedetização, desinsetização, desratização e controle de pragas, com vistorias e reaplicação se for o caso, pelo período de validade da ata de registro de preços. Incluso todo o material necessário observadas as condições do termo de referência e normas correlacionadas em vigor."
32019,A área de atuação da credenciada será para prestação de serviços de diagnóstico e exames por imagem e laudos à distância.
32019,"Pregão Eletrônico -  Contratação de serviço de Locação de Máquina Multifuncional (copiadora, impressora e scanner), visando atender às necessidades do 3º Regimento de Cavalaria Mecanizado"
32019,Pregão Eletrônico -  Aquisição de Material de Limpeza para o GAP-SC e Unidades Apoiadas.
32019,Pregão Eletrônico -  Eventual aquisição de material de expediente para atender às necessidades do 31º Batalhão de Infantaria Motorizado.
32019,Pregão Eletrônico -  Contratação de serviço de telefonia móvel.
32019,"Pregão Eletrônico -  Aquisição de gás liquefeito de petróleo   GLP   a granel, com o fornecimento de sistemas para abastecimento de empilhadeiras (denominado Pit-Stop) e do restaurante local, em regime de comodato, a ser implantado nas instalações de Furnas Centrais Elétricas S.A, situada à Av. Ivan de Abreu Azevedo, Caminho 333, s/nº, Bairro Fazenda Monte D Este   Campinas   SP."
